cell_id,model,benchmark,task_id,replicate_id,unit_id,observation_class,method,operator,deployment_mode,estimand,success,outcome_source,observations,scheduled_actions,action_rate,acted_on_task,applied_interventions,task_tokens,observer_tokens,total_tokens,latency_ms,actual_cost_usd,reported_cost_usd,estimated_cost_usd,upper_bound_cost_usd,failed_retry_attempts
bbf62db45fae1f4f6d238072,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-895::t7,0,extracted-gsm8k-test-895::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4201,0,4201,18201,0.002016,0.0,0.002016,0.0,0
5f00109f6fbed98e623fff95,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-967::t7,0,extracted-gsm8k-test-967::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3905,0,3905,16933,0.001996,0.0,0.001996,0.0,0
746584e84d17d6223215ec1f,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-916::t7,0,extracted-gsm8k-test-916::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4055,0,4055,25516,0.001987,0.0,0.001987,0.0,0
fb3ebd032c123679a160b6ff,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-907::t7,0,extracted-gsm8k-test-907::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3367,0,3367,13881,0.001549,0.0,0.001549,0.0,0
b0ab09700334e52bff8000fd,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-861::t7,0,extracted-gsm8k-test-861::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,6189,5319,11508,32658,0.003626,0.0,0.003626,0.0,0
68bf24d42f1ede8fb4626f58,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-797::t7,0,extracted-gsm8k-test-797::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4029,0,4029,16294,0.001863,0.0,0.001863,0.0,0
f33aa1035a4b99583e162e4a,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1147::t7,0,extracted-gsm8k-test-1147::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4393,0,4393,20139,0.002289,0.0,0.002289,0.0,0
6b6a240d6d732120aa01c65c,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-991::t7,0,extracted-gsm8k-test-991::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4330,0,4330,16650,0.002119,0.0,0.002119,0.0,0
a6d701dae7cf88e754ed9804,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-920::t7,0,extracted-gsm8k-test-920::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5624,0,5624,17977,0.002773,0.0,0.002773,0.0,0
3b3cf6995bbc15e77e40ef69,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-966::t7,0,extracted-gsm8k-test-966::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3633,0,3633,19740,0.001996,0.0,0.001996,0.0,0
24aa15ad1870a0d9da05024d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1125::t7,0,extracted-gsm8k-test-1125::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4375,0,4375,20475,0.002193,0.0,0.002193,0.0,0
1de3b6c97abe29fe8b58e0d8,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-893::t7,0,extracted-gsm8k-test-893::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4577,0,4577,20612,0.002402,0.0,0.002402,0.0,0
a19daf3d0e1fe9ef972f1f7e,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-982::t7,0,extracted-gsm8k-test-982::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3229,0,3229,13895,0.001497,0.0,0.001497,0.0,0
45b37ed849b5259290c40362,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-806::t7,0,extracted-gsm8k-test-806::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4220,0,4220,17621,0.002239,0.0,0.002239,0.0,0
1ff632cb38ff4e0be4d11720,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-832::t7,0,extracted-gsm8k-test-832::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4069,0,4069,14185,0.001883,0.0,0.001883,0.0,0
e0ab1d0cc89a8da268e0e67c,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-807::t7,0,extracted-gsm8k-test-807::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4781,0,4781,18377,0.002506,0.0,0.002506,0.0,0
80992dab9ce0890b24d4a511,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1120::t7,0,extracted-gsm8k-test-1120::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5324,4564,9888,35797,0.003663,0.0,0.003663,0.0,0
b674e42fc1dc7d9b9a94db4a,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-955::t7,0,extracted-gsm8k-test-955::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5418,0,5418,18998,0.002705,0.0,0.002705,0.0,0
66c64f497c7edf68720534bc,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1123::t7,0,extracted-gsm8k-test-1123::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4312,0,4312,22885,0.002387,0.0,0.002387,0.0,0
cc736f3a78a46d2c492f38e9,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-979::t7,0,extracted-gsm8k-test-979::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4788,4228,9016,35551,0.003601,0.0,0.003601,0.0,0
40ec98a12f213db90e556efb,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-772::t7,0,extracted-gsm8k-test-772::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4074,0,4074,25079,0.001947,0.0,0.001947,0.0,0
b9f28654684d0b885b7cce32,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-770::t7,0,extracted-gsm8k-test-770::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,2708,0,2708,18552,0.00127,0.0,0.00127,0.0,0
55a1751fbc8c8298e8fb2093,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-845::t7,0,extracted-gsm8k-test-845::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3324,0,3324,18180,0.001634,0.0,0.001634,0.0,0
519f0cd8e7b7ee2a93b9876f,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-900::t7,0,extracted-gsm8k-test-900::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3553,0,3553,15667,0.001832,0.0,0.001832,0.0,0
fe81d7804e1a7083325c75d1,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-976::t7,0,extracted-gsm8k-test-976::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,2978,0,2978,16366,0.001509,0.0,0.001509,0.0,0
3b1cc9edacc43be347012275,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-883::t7,0,extracted-gsm8k-test-883::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3748,0,3748,25639,0.002307,0.0,0.002307,0.0,0
26f4fbe46f824876c186cab0,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-918::t7,0,extracted-gsm8k-test-918::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4326,3948,8274,34540,0.003249,0.0,0.003249,0.0,0
8aa3a54b807cd073252cafd9,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-989::t7,0,extracted-gsm8k-test-989::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,7103,5237,12340,37700,0.004757,0.0,0.004757,0.0,0
fd866b1b3c3d797107de729d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1145::t7,0,extracted-gsm8k-test-1145::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4536,0,4536,23237,0.002525,0.0,0.002525,0.0,0
f313bcd09408ad9ee88c0e14,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1134::t7,0,extracted-gsm8k-test-1134::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5033,4374,9407,32203,0.003451,0.0,0.003451,0.0,0
8f20528d17c940156b9bcd69,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-919::t7,0,extracted-gsm8k-test-919::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4067,0,4067,15022,0.001825,0.0,0.001825,0.0,0
ba7ba83ef715ca5f89ea4394,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1019::t7,0,extracted-gsm8k-test-1019::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4196,0,4196,21978,0.002072,0.0,0.002072,0.0,0
db12934803d479ad6435df8b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-957::t7,0,extracted-gsm8k-test-957::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,6032,0,6032,27555,0.003412,0.0,0.003412,0.0,0
2ce525e44167b84a564ce921,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-810::t7,0,extracted-gsm8k-test-810::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4641,0,4641,20691,0.002447,0.0,0.002447,0.0,0
2859ef4595ed645ddf5f8bdf,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-926::t7,0,extracted-gsm8k-test-926::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4502,0,4502,25216,0.002855,0.0,0.002855,0.0,0
7603bd57be5b6503065c7c2d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-856::t7,0,extracted-gsm8k-test-856::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3595,0,3595,14567,0.001677,0.0,0.001677,0.0,0
c2752f2e5aedfb55dff9114b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-885::t7,0,extracted-gsm8k-test-885::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4678,0,4678,16814,0.002116,0.0,0.002116,0.0,0
6f246b968a299de98b709714,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-836::t7,0,extracted-gsm8k-test-836::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,2673,0,2673,13436,0.001324,0.0,0.001324,0.0,0
d3110fed50f32b1ed8df879b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-814::t7,0,extracted-gsm8k-test-814::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,6812,4598,11410,40497,0.005377,0.0,0.005377,0.0,0
2f81708209980eab0e4667de,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-905::t7,0,extracted-gsm8k-test-905::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3382,0,3382,15425,0.001602,0.0,0.001602,0.0,0
773f9d246d6845f650259c6e,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-895::t7,0,extracted-gsm8k-test-895::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5050,0,5050,17712,0.002439,0.0,0.002439,0.0,0
c2165c65c812146f9e87836b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-967::t7,0,extracted-gsm8k-test-967::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4458,0,4458,20129,0.002041,0.0,0.002041,0.0,0
62708f190a0579705c33f1aa,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-916::t7,0,extracted-gsm8k-test-916::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5849,5078,10927,32393,0.00343,0.0,0.00343,0.0,0
6f98104079572f98883673ee,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-907::t7,0,extracted-gsm8k-test-907::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,2860,0,2860,13634,0.001355,0.0,0.001355,0.0,0
fe61a591df7d2018ed2ddd76,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-861::t7,0,extracted-gsm8k-test-861::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4075,0,4075,15721,0.002058,0.0,0.002058,0.0,0
1eef3262e30a22adf7857299,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-797::t7,0,extracted-gsm8k-test-797::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3962,0,3962,16029,0.001791,0.0,0.001791,0.0,0
b097e219d645d068e4a95b8d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1147::t7,0,extracted-gsm8k-test-1147::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4490,0,4490,19556,0.00209,0.0,0.00209,0.0,0
4f61d342085797802f8b50ef,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-991::t7,0,extracted-gsm8k-test-991::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3911,0,3911,14295,0.001791,0.0,0.001791,0.0,0
3fa884bda5a7dcb6231a4a77,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-920::t7,0,extracted-gsm8k-test-920::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5986,0,5986,23372,0.003075,0.0,0.003075,0.0,0
10710e65a964e7ec454d6b63,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-966::t7,0,extracted-gsm8k-test-966::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5164,4442,9606,31518,0.003671,0.0,0.003671,0.0,0
edf677d6e3b032e7d6a0f8b8,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1125::t7,0,extracted-gsm8k-test-1125::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4179,0,4179,19223,0.002087,0.0,0.002087,0.0,0
399c88fd2bfb452b9b2c7a2d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-893::t7,0,extracted-gsm8k-test-893::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4333,0,4333,21584,0.002555,0.0,0.002555,0.0,0
b640f8eee32206e024d3bb4e,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-982::t7,0,extracted-gsm8k-test-982::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5265,4659,9924,26919,0.003592,0.0,0.003592,0.0,0
0a44817bebcb31e1f1524d9e,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-806::t7,0,extracted-gsm8k-test-806::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5428,4567,9995,30436,0.00371,0.0,0.00371,0.0,0
705b5220da3a7f1cb34cfc96,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-832::t7,0,extracted-gsm8k-test-832::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3371,0,3371,15600,0.001649,0.0,0.001649,0.0,0
24bb53aad419fe89d356e966,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-807::t7,0,extracted-gsm8k-test-807::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,5883,5004,10887,36042,0.004063,0.0,0.004063,0.0,0
38a40d999bf90fdef005ebd0,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1120::t7,0,extracted-gsm8k-test-1120::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4930,4255,9185,37821,0.003396,0.0,0.003396,0.0,0
a01989784fe28c5c43559d1b,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-955::t7,0,extracted-gsm8k-test-955::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4298,0,4298,18658,0.002122,0.0,0.002122,0.0,0
52201e73e70b5397ac698893,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1123::t7,0,extracted-gsm8k-test-1123::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3998,0,3998,18247,0.00205,0.0,0.00205,0.0,0
a0bc5ce23d11b87a8a806ac3,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-979::t7,0,extracted-gsm8k-test-979::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3431,0,3431,18442,0.001779,0.0,0.001779,0.0,0
0b994e99126abf1d270d76c1,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-772::t7,0,extracted-gsm8k-test-772::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3984,0,3984,25447,0.002007,0.0,0.002007,0.0,0
e728add1f13de5719c36bebd,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-770::t7,0,extracted-gsm8k-test-770::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3330,0,3330,13930,0.001463,0.0,0.001463,0.0,0
cc6b0e4f3c65ff4017140f0f,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-845::t7,0,extracted-gsm8k-test-845::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3157,0,3157,18240,0.001584,0.0,0.001584,0.0,0
c48c567dbde9ad08de74e30e,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-900::t7,0,extracted-gsm8k-test-900::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,3678,0,3678,19411,0.002186,0.0,0.002186,0.0,0
d36f79b7638fcb85033de1a9,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-976::t7,0,extracted-gsm8k-test-976::t7/r0,passive-behavioral,frozen_probe:recompute,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3388,0,3388,17213,0.001616,0.0,0.001616,0.0,0
c590f5e13bbe0deb8105b656,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-883::t7,0,extracted-gsm8k-test-883::t7/r0,passive-behavioral,frozen_probe:recompute,lossy_compaction,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5241,0,5241,34136,0.003578,0.0,0.003578,0.0,0
757c4c3e9918456966329ff8,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-918::t7,0,extracted-gsm8k-test-918::t7/r0,active,active_recompute,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4986,4567,9553,25338,0.003316,0.0,0.003316,0.0,0
48cf26fa1c001943e53d5056,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-989::t7,0,extracted-gsm8k-test-989::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4687,0,4687,24922,0.002992,0.0,0.002992,0.0,0
7a977d6d4a0cb172a064640f,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1145::t7,0,extracted-gsm8k-test-1145::t7/r0,baseline,turn_clock,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4401,0,4401,18625,0.002358,0.0,0.002358,0.0,0
866a9151cd403be093e07a0e,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1134::t7,0,extracted-gsm8k-test-1134::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3769,0,3769,18765,0.001769,0.0,0.001769,0.0,0
505dffb9bf0609474654aeb7,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-919::t7,0,extracted-gsm8k-test-919::t7/r0,baseline,context_use,public_state_reground,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3703,0,3703,20987,0.001671,0.0,0.001671,0.0,0
ad7020b12861fdccd8e93312,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-1019::t7,0,extracted-gsm8k-test-1019::t7/r0,active,active_recompute,public_state_reground,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,5148,4449,9597,27718,0.00356,0.0,0.00356,0.0,0
5f8a2b2c892da202303c79f3,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-957::t7,0,extracted-gsm8k-test-957::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4985,0,4985,25005,0.002936,0.0,0.002936,0.0,0
e76576ce636638a95ecfdfdf,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-810::t7,0,extracted-gsm8k-test-810::t7/r0,baseline,context_use,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4652,0,4652,22354,0.002434,0.0,0.002434,0.0,0
921c6ea3d9983aef0ee03d9d,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-926::t7,0,extracted-gsm8k-test-926::t7/r0,baseline,turn_clock,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3267,0,3267,22278,0.002015,0.0,0.002015,0.0,0
cd79c31db33925330cc5e69c,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-856::t7,0,extracted-gsm8k-test-856::t7/r0,active,active_recompute,none,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4270,3761,8031,31053,0.003169,0.0,0.003169,0.0,0
f9e75d907d01bb0d956af610,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-885::t7,0,extracted-gsm8k-test-885::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,4712,0,4712,17673,0.00216,0.0,0.00216,0.0,0
cfe8116cb0a454e3f044f444,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-836::t7,0,extracted-gsm8k-test-836::t7/r0,baseline,turn_clock,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3747,0,3747,13382,0.001746,0.0,0.001746,0.0,0
567f8229e08ef68bf346f42c,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-814::t7,0,extracted-gsm8k-test-814::t7/r0,passive-behavioral,frozen_probe:recompute,none,two_pass_frozen,yoked_anchor,False,canonical_regrade,6,1,0.16666666666666666,1,1,4480,0,4480,27924,0.002871,0.0,0.002871,0.0,0
2750f465611445dec34e7abd,gpt-5.6-luna,evolving_intent_gsm8k,extracted-gsm8k-test-905::t7,0,extracted-gsm8k-test-905::t7/r0,baseline,context_use,lossy_compaction,two_pass_frozen,yoked_anchor,True,canonical_regrade,6,1,0.16666666666666666,1,1,3717,0,3717,16147,0.001669,0.0,0.001669,0.0,0
