run_id,benchmark,model,task_id,condition,replicate_id,method,observation_class,provider_backed,receipt_source,provider,observer_model,cost_quality,checkpoint_count,provider_call_count,input_tokens,output_tokens,total_tokens,cached_input_tokens,reasoning_tokens,latency_ms,cost_micro_usd,cost_usd
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_49,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,1727,451,2178,0,399,7281,975,0.000975
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_49,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,1726,231,1957,0,173,5748,711,0.000711
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_49,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,1972,580,2552,0,441,9285,1191,0.001191
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_49,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,2916,797,3713,0,432,20152,30520,0.030520
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_49,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_49,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_49,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_50,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,1,1,238,88,326,0,75,2401,166,0.000166
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_50,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,1,1,222,120,342,0,107,1781,200,0.000200
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_50,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,1,1,221,57,278,0,43,1578,124,0.000124
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_50,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,1,1,283,142,425,0,113,2274,242,0.000242
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_50,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,1,1,388,180,568,0,132,4250,5540,0.005540
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_50,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_50,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_50,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_51,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,4,4,2371,447,2818,0,395,8879,1131,0.001131
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_51,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2177,493,2670,0,441,8362,1137,0.001137
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_51,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2171,222,2393,0,166,6756,811,0.000811
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_51,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2421,686,3107,0,488,10721,1430,0.001430
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_51,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,3772,475,4247,0,225,14787,28360,0.028360
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_51,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_51,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_51,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_52,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,4,4,3091,371,3462,0,319,9786,1219,0.001219
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_52,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2690,435,3125,0,383,10015,1197,0.001197
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_52,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2688,251,2939,0,193,9761,975,0.000975
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_52,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2934,735,3669,0,533,12700,1618,0.001618
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_52,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,4524,629,5153,0,365,16152,35200,0.035200
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_52,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_52,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_52,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_53,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,4,4,2488,363,2851,0,311,13716,1059,0.001059
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_53,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2012,427,2439,0,375,9090,1016,0.001016
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_53,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2011,218,2229,0,158,9107,766,0.000766
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_53,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2256,657,2913,0,482,12608,1355,0.001355
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_53,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,3476,455,3931,0,225,22149,26480,0.026480
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_53,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_53,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_func_53,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_40,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,4,4,2630,428,3058,0,376,13107,1173,0.001173
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_40,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,1780,489,2269,0,437,8780,1033,0.001033
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_40,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,1776,224,2000,0,166,7292,714,0.000714
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_40,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,2024,611,2635,0,464,10438,1241,0.001241
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_40,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,3142,642,3784,0,387,15306,28550,0.028550
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_40,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_40,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_40,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_41,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,2,2,1045,241,1286,0,215,5997,552,0.000552
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_41,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,2,2,1053,223,1276,0,197,4949,532,0.000532
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_41,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,2,2,1051,116,1167,0,87,3667,403,0.000403
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_41,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,2,2,1175,542,1717,0,459,7449,945,0.000945
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_41,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,2,2,2185,363,2548,0,243,9587,18185,0.018185
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_41,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_41,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_41,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_42,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,3,3,952,267,1219,0,228,5363,560,0.000560
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_42,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,670,309,979,0,270,6659,540,0.000540
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_42,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,671,184,855,0,137,5496,390,0.000390
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_42,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,816,542,1358,0,458,9146,857,0.000857
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_42,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,3,3,1279,326,1605,0,149,10099,12915,0.012915
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_42,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_42,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_42,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_43,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,4,4,1649,384,2033,0,332,9608,875,0.000875
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_43,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,1116,419,1535,0,367,7502,783,0.000783
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_43,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,1116,245,1361,0,185,6600,575,0.000575
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_43,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,4,4,1361,603,1964,0,485,11340,1065,0.001065
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_43,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,4,4,2030,430,2460,0,195,13353,18750,0.018750
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_43,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_43,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_43,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,4,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_44,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,3,3,1497,327,1824,0,288,8214,768,0.000768
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_44,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,1251,368,1619,0,329,7638,756,0.000756
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_44,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,1251,205,1456,0,160,4791,560,0.000560
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_44,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,1434,563,1997,0,468,7867,1035,0.001035
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_44,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,3,3,2232,330,2562,0,131,11352,17760,0.017760
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_44,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_44,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_44,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_45,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,2,2,648,181,829,0,155,4504,380,0.000380
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_45,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,2,2,648,226,874,0,200,3726,434,0.000434
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_45,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,2,2,649,115,764,0,83,3947,301,0.000301
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_45,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,2,2,770,234,1004,0,169,4749,474,0.000474
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_45,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,2,2,1258,239,1497,0,100,6522,11070,0.011070
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_45,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_45,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_45,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,2,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_46,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,1,1,124,116,240,0,103,2140,171,0.000171
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_46,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,1,1,119,101,220,0,88,1946,151,0.000151
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_46,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,1,1,118,81,199,0,67,1920,127,0.000127
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_46,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,1,1,143,82,225,0,65,2137,135,0.000135
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_46,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,1,1,236,88,324,0,43,3724,2940,0.002940
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_46,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_46,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_46,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,1,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_47,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,3,3,1005,275,1280,0,236,5761,582,0.000582
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_47,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,837,293,1130,0,254,5979,562,0.000562
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_47,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,836,210,1046,0,166,5049,463,0.000463
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_47,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,1020,470,1490,0,381,7431,821,0.000821
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_47,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,3,3,1573,293,1866,0,130,9706,13725,0.013725
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_47,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_47,official_native_tools,0,turn_clock,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_47,official_native_tools,0,context_use,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_48,official_native_tools,0,active_recompute,active_carry,True,carried active trajectory,openai,gpt-5.6-luna,estimated,3,3,2109,273,2382,0,234,6491,856,0.000856
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_48,official_native_tools,0,frozen_probe:recompute,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,1708,314,2022,0,275,7990,805,0.000805
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_48,official_native_tools,0,frozen_probe:current_copy,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,1707,178,1885,0,134,6565,642,0.000642
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_48,official_native_tools,0,frozen_quiz,passive_zero_carry,True,clean shadow,openai,gpt-5.6-luna,estimated,3,3,1891,659,2550,0,540,9484,1265,0.001265
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_48,official_native_tools,0,trace_judge,passive_zero_carry,True,clean shadow,openai,gpt-5.6-sol,estimated,3,3,2888,570,3458,0,366,14255,25840,0.025840
e12-confirmatory-bfcl-core-v3,bfcl_multi_turn,gpt-5.6-luna,multi_turn_miss_param_48,official_native_tools,0,trace_rules,passive_zero_carry,False,deterministic clean-shadow computation,,,,3,0,0,0,0,0,0,0,0,0.000000
